"A8m","A8dl","A9l","A6dl","A6m","A9m","A10m","A9/46d","IFJ","A46","A9/46v","A8vl","A6vl","A10l","A44d","IFS","A45c","A45r","A44op","A44v","A14m","A12/47o","A11l","A11m","A13","A12/47l","A4hf","A6cdl","A4ul","A4t","A4tl","A6cvl","A1/2/3ll","A4ll","A38m","A41/42","TE1.0/TE1.2","A22c","A38l","A22r","A21c","A21r","A37dl","aSTS","A20iv","A37elv","A20r","A20il","A37vl","A20cl","A20cv","A20rv","A37mv","A37lv","A35/36r","A35/36c","TL","A28/34","TI","TH","rpSTS","cpSTS","A7r","A7c","A5l","A7pc","A7ip","A39c","A39rd","A40rd","A40c","A39rv","A40rv","A7m","A5m","dmPOS","A31","A1/2/3ulhf","A1/2/3tonIa","A2","A1/2/3tru","G","vIa","dIa","vId/vIg","dIg","dId","A23d","A24rv","A32p","A23v","A24cd","A23c","A32sg","cLinG","rCunG","cCunG","rLinG","vmPOS","mOccG","V5/MT+","OPC","iOccG","msOccG","lsOccG","mAmyg","lAmyg","rHipp","cHipp","vCa","GP","NAC","vmPu","dCa","dlPu","mPFtha","mPMtha","Stha","rTtha","PPtha","Otha","cTtha","lPFtha","Label"
0.114865616,0.12585637,0.09617052,0.13928418,0.12910128,0.122620836,0.103305556,0.11492273,0.16171472,0.106711365,0.14137128,0.11405032,0.13095373,0.10104574,0.13683887,0.12737797,0.10800458,0.119594514,0.1254233,0.12019112,0.10786211,0.1377594,0.14942124,0.0940501,0.17170592,0.12067219,0.11403917,0.13694869,0.11457591,0.11724752,0.10861602,0.0965841,0.13171141,0.117571585,0.15021884,0.12782268,0.101586945,0.09787962,0.13870536,0.11522444,0.11591303,0.13099557,0.10726263,0.11799304,0.17722112,0.12698565,0.13207251,0.11999217,0.123149194,0.13840525,0.15430467,0.14354318,0.143205,0.15043828,0.12198377,0.14309448,0.13557526,0.14754519,0.13912006,0.13507035,0.13975048,0.13889997,0.10023879,0.13521811,0.13410574,0.12488452,0.1131655,0.11998152,0.13586172,0.13218215,0.111711934,0.12374205,0.11367186,0.11063768,0.10966116,0.13830584,0.12382274,0.09753127,0.09561961,0.104484074,0.13245419,0.11574312,0.14859414,0.119387664,0.1504321,0.10889093,0.1181895,0.14042307,0.17112958,0.103512354,0.18685435,0.09631345,0.11692517,0.093976595,0.11738517,0.121993884,0.10768109,0.12773977,0.11593481,0.14174584,0.13121769,0.11294335,0.12660046,0.120120384,0.11428185,0.12838599,0.20726775,0.13859907,0.152276,0.18388382,0.324239,0.2578399,0.27794492,0.19641429,0.23246257,0.31138763,0.49316338,0.43532944,0.23413825,0.2991872,0.295844,0.30451497,0.32650402,0
0.10346917,0.10234331,0.08196692,0.10636965,0.13389532,0.103026666,0.107509635,0.11052537,0.10122306,0.10676062,0.11393532,0.112104185,0.120017186,0.10770975,0.105049655,0.1374369,0.10242975,0.10087584,0.11707836,0.09518937,0.114348136,0.11141673,0.14464873,0.11975813,0.15778455,0.10996894,0.107171744,0.117841855,0.12465666,0.13546443,0.10595394,0.09837662,0.1439972,0.12524892,0.12228975,0.12312237,0.104798086,0.10278305,0.13220945,0.11387755,0.11499847,0.11794917,0.10224506,0.11312527,0.16936144,0.13420469,0.13771577,0.13957621,0.11431668,0.13303308,0.16157486,0.17445154,0.14349633,0.14963664,0.13930447,0.1245032,0.12908189,0.14449821,0.16959274,0.15812118,0.10384278,0.12585145,0.111863926,0.12133441,0.13940565,0.13118252,0.13469711,0.1214075,0.118621595,0.09511358,0.11444864,0.1277101,0.12927842,0.105795585,0.13004006,0.14458844,0.12096416,0.090613015,0.08943228,0.10899543,0.12905246,0.13176227,0.15137762,0.12534413,0.16926022,0.11948651,0.123780295,0.15197182,0.22311093,0.10976572,0.18792388,0.1297081,0.13031398,0.13211648,0.121323094,0.11126045,0.12523901,0.13526711,0.121380955,0.12550576,0.13819504,0.09171938,0.112469755,0.110324256,0.13908021,0.1253371,0.27975732,0.14551681,0.17223205,0.16878814,0.36053059,0.27035552,0.25559512,0.21835124,0.2235176,0.31890196,0.55070704,0.5434645,0.21428445,0.36506078,0.28813323,0.28974706,0.3776271,0
0.10231022,0.10660758,0.081174955,0.10738157,0.11337774,0.10065278,0.103623755,0.12070045,0.15200186,0.111639045,0.13411292,0.12307214,0.124307394,0.11124886,0.16753538,0.10153356,0.11801421,0.11640671,0.1251172,0.11963967,0.10885713,0.12502955,0.14196463,0.12579142,0.14801863,0.11033838,0.13532916,0.1016932,0.14356613,0.11755137,0.13750538,0.12617248,0.12292167,0.10147125,0.12525897,0.119686306,0.111037016,0.096125856,0.13030395,0.14543928,0.114469536,0.111995384,0.114073396,0.09944666,0.15506652,0.1241464,0.1415201,0.14384463,0.15794642,0.14284562,0.17027585,0.14844626,0.14011814,0.1473756,0.1553767,0.13331406,0.15519212,0.13882305,0.16245653,0.11920464,0.15491647,0.13109416,0.114995904,0.15658592,0.16777383,0.13143194,0.1376399,0.12265825,0.10694536,0.13516514,0.10638572,0.14138462,0.11393019,0.11404327,0.11462775,0.15091413,0.13632421,0.13662162,0.11739407,0.1135252,0.13071802,0.10867205,0.14779717,0.12605767,0.14973237,0.11259387,0.13239042,0.13644747,0.18326889,0.08542747,0.18451434,0.07884335,0.11078531,0.10486634,0.12459927,0.11524731,0.12902263,0.11575723,0.1186038,0.13530695,0.14409105,0.090559945,0.15507807,0.09583087,0.14107291,0.12315359,0.21748298,0.13069187,0.15484264,0.1725702,0.318539,0.2681116,0.24677739,0.17370123,0.2316163,0.33522642,0.51958734,0.50336486,0.18052018,0.3344798,0.28358972,0.28832617,0.37167788,0
0.13379283,0.11586203,0.09416472,0.15378755,0.13746013,0.10858726,0.111099154,0.10998589,0.11297144,0.10040499,0.1141841,0.11058747,0.13294502,0.10938277,0.11794039,0.11891086,0.09788902,0.10246576,0.10743301,0.084026776,0.113430485,0.1245316,0.15072621,0.10773451,0.13365725,0.12148989,0.11703422,0.13904166,0.17392766,0.14718907,0.10606728,0.092115924,0.14533047,0.13402574,0.11728066,0.12304428,0.11109711,0.1064882,0.12110614,0.123135105,0.116947815,0.123373695,0.10666601,0.12271128,0.15524678,0.11673162,0.14156245,0.12657388,0.12969187,0.14180452,0.16077457,0.14600094,0.12263015,0.14229053,0.1433605,0.13167962,0.1349429,0.13166592,0.14463408,0.114904515,0.136452,0.1502475,0.112906344,0.13207155,0.160665,0.14351872,0.14661355,0.12068923,0.10830998,0.11167145,0.11120018,0.12916134,0.11014536,0.13850048,0.12505677,0.13630801,0.12765227,0.09450809,0.09384298,0.11478939,0.15802914,0.10522788,0.14463928,0.11973047,0.1488955,0.10132183,0.11153698,0.1335786,0.18838462,0.09069838,0.18055661,0.09884951,0.11690719,0.1059737,0.10988423,0.1140216,0.123614915,0.12049455,0.11332865,0.1454584,0.12317509,0.116689324,0.13619366,0.115736455,0.13587885,0.10497533,0.22760168,0.122001655,0.15116814,0.19092207,0.25059503,0.2579622,0.25708687,0.1802361,0.22820476,0.2745684,0.54259604,0.51189196,0.20130871,0.31802282,0.2609749,0.25409216,0.36989018,0
0.1322417,0.11223923,0.09597291,0.16094327,0.16415961,0.12130718,0.113392994,0.11303618,0.15212864,0.109278195,0.1223186,0.11502556,0.141808,0.11524748,0.15759173,0.101917386,0.11317837,0.10077802,0.1316858,0.13079464,0.12984726,0.12087878,0.13247006,0.118767075,0.14928079,0.12142505,0.14177854,0.14231537,0.11232032,0.15606691,0.1242725,0.11595067,0.11719969,0.11987506,0.13231248,0.120963514,0.11385527,0.10889735,0.13160749,0.12619834,0.12677653,0.11248561,0.11852543,0.12203938,0.18914983,0.12775445,0.10936069,0.16207685,0.14756359,0.14786981,0.17001106,0.16041996,0.14614895,0.14921165,0.12791374,0.13224089,0.19473013,0.1470532,0.1446256,0.15422612,0.14567856,0.17101912,0.100570306,0.11616479,0.1543884,0.1315972,0.12032358,0.12558936,0.12054068,0.11775102,0.1092146,0.13979049,0.12030733,0.10541459,0.101174586,0.14671333,0.114851885,0.095607646,0.100625776,0.12429168,0.12962429,0.13075395,0.15169428,0.12484203,0.16845417,0.12315696,0.12630759,0.12923446,0.2013261,0.101696156,0.19378999,0.12057623,0.11455671,0.11239509,0.12701452,0.10572257,0.13124056,0.118587285,0.15104073,0.1398881,0.14617136,0.121364415,0.1382311,0.13286175,0.14948124,0.12307106,0.22861502,0.14523982,0.17104371,0.20358388,0.3299187,0.27178344,0.28385094,0.22326675,0.26615718,0.3084459,0.49586552,0.48181444,0.2562114,0.30965215,0.26279625,0.3108815,0.33693528,0
0.12493902,0.11636266,0.095525526,0.1087237,0.1309067,0.121698596,0.12828478,0.10943959,0.15975703,0.11888933,0.11373153,0.11656882,0.10794776,0.122011386,0.122026704,0.12900461,0.1253976,0.12324625,0.13826908,0.13395447,0.13612646,0.14146507,0.15015998,0.12990406,0.14322571,0.1353885,0.13180856,0.13412644,0.124320105,0.13007754,0.14102337,0.12801415,0.12634625,0.122697346,0.123705514,0.15196754,0.1214093,0.11646062,0.12436294,0.1380222,0.14211404,0.122244805,0.13007496,0.121774144,0.15352505,0.1663127,0.11806145,0.15758337,0.15752836,0.13593477,0.18279585,0.16869111,0.158538,0.15636182,0.14115004,0.15653571,0.15119548,0.14136742,0.16113132,0.1383519,0.13964793,0.15330425,0.09710754,0.12125696,0.17440006,0.12970218,0.17766242,0.1295876,0.12719221,0.13225266,0.12923376,0.13213794,0.12760502,0.13829921,0.11075419,0.14777799,0.13987966,0.12444506,0.11657221,0.12430597,0.12835172,0.13486849,0.15237941,0.12714396,0.17274322,0.11981679,0.1313959,0.13997291,0.20877698,0.11202116,0.1971939,0.11055281,0.11270363,0.13762815,0.15551874,0.14166415,0.1417958,0.14175318,0.11981002,0.15494956,0.15729374,0.13837847,0.16712753,0.13240893,0.14447191,0.122326285,0.26009357,0.14024447,0.18633617,0.21140604,0.28702542,0.28104106,0.2997836,0.19570301,0.24835485,0.3261183,0.53546417,0.5395673,0.25727642,0.343404,0.30594325,0.3149954,0.39543298,0
0.14905839,0.12550993,0.108459845,0.14247629,0.1451112,0.13936472,0.12078251,0.13821298,0.15094347,0.11846366,0.14191264,0.12334738,0.14238873,0.12392278,0.1680628,0.14851764,0.14302649,0.12353638,0.14660788,0.14084649,0.12504794,0.13115838,0.16617502,0.11792178,0.1516347,0.12269203,0.1467747,0.13614519,0.11495881,0.119453974,0.12728265,0.14266858,0.118484855,0.13419724,0.13706408,0.13748547,0.12121817,0.11324702,0.12927845,0.15200537,0.15349716,0.14337039,0.11615405,0.13810211,0.20822631,0.14679,0.13294186,0.18108277,0.15686208,0.16734207,0.15127033,0.1727764,0.1439165,0.17236225,0.16643868,0.13722526,0.14009944,0.15606818,0.17437725,0.13569818,0.15970217,0.1639055,0.09343063,0.12023754,0.12625381,0.11768169,0.17542177,0.13819803,0.12071451,0.12613717,0.13020955,0.15099394,0.12901181,0.11309366,0.108030304,0.16591147,0.14782323,0.10169028,0.10495188,0.12397628,0.088557445,0.14296609,0.15880032,0.14523172,0.17731546,0.13615242,0.13840173,0.16735087,0.22592615,0.10871763,0.21020648,0.13925517,0.13743977,0.1211527,0.11902119,0.11580656,0.10868623,0.11779301,0.12888789,0.13036913,0.1579242,0.123236805,0.13625538,0.11720746,0.12811188,0.13698024,0.27066845,0.150234,0.18189493,0.22176597,0.32519668,0.2770977,0.26250592,0.23045175,0.24033804,0.3264588,0.549505,0.4892143,0.2629288,0.32555178,0.2906441,0.33074322,0.36865065,0
0.13005939,0.12260066,0.110079765,0.12408607,0.15598302,0.12716183,0.1300497,0.12304983,0.154636,0.12467805,0.12836702,0.12855792,0.13083045,0.1117386,0.13202769,0.104184635,0.11273095,0.1224106,0.14498723,0.13576366,0.12928441,0.12995966,0.14991257,0.09514962,0.13635351,0.11988365,0.12735417,0.13723868,0.12353278,0.17915076,0.13012153,0.1327114,0.1490444,0.14849812,0.13593575,0.13727441,0.10568486,0.10937984,0.13079992,0.12894438,0.108651586,0.13651693,0.12659925,0.12291759,0.19210677,0.16324958,0.14217134,0.14374861,0.15123197,0.14856403,0.18512641,0.17806141,0.16256762,0.15049925,0.1411754,0.14876336,0.13772783,0.15932564,0.15672685,0.15029547,0.15546295,0.1482047,0.10801722,0.1279178,0.13653815,0.15101175,0.18708153,0.1378326,0.12723863,0.12747565,0.12035212,0.12867905,0.12168734,0.13981517,0.13703203,0.19621803,0.1962444,0.10457972,0.10817945,0.10887091,0.15327147,0.14129242,0.15208699,0.13682689,0.18674059,0.1429914,0.14923318,0.31569633,0.23519517,0.1043242,0.22470418,0.14921051,0.19222975,0.115140446,0.13186656,0.1312974,0.13356157,0.11924741,0.13873361,0.14330292,0.14858432,0.12463764,0.14713421,0.1326795,0.12978439,0.13312088,0.28643498,0.15713605,0.18165988,0.19428207,0.39679044,0.28314197,0.3097046,0.22230367,0.2651041,0.34571737,0.5596925,0.5245961,0.21159734,0.37938297,0.29801562,0.25204605,0.3958945,0
0.10817158,0.11648329,0.08252624,0.122917734,0.120769076,0.109498896,0.11525901,0.11594815,0.13281055,0.110451214,0.13040969,0.113720186,0.124580786,0.114038326,0.10856734,0.110627785,0.116894074,0.10766452,0.12699148,0.111448705,0.11772057,0.13510862,0.14296556,0.119883694,0.13397363,0.12367907,0.12608968,0.12557568,0.123205975,0.112681836,0.12458016,0.12393653,0.121617146,0.120976426,0.14648989,0.124908924,0.108202815,0.10253832,0.1291877,0.14449036,0.11864598,0.11555449,0.12101637,0.1085397,0.19384934,0.12785324,0.1179129,0.13705477,0.13897966,0.12863885,0.15843807,0.14960192,0.138873,0.13717473,0.12029861,0.13574284,0.12632102,0.1420723,0.16408126,0.1287049,0.12130381,0.14427969,0.10624918,0.12344177,0.12713565,0.10611896,0.11163695,0.12429185,0.13718534,0.11366792,0.11512218,0.120737806,0.10405434,0.12252974,0.1081472,0.15101269,0.12516807,0.09685209,0.102765165,0.119194835,0.11889039,0.12234811,0.15228134,0.113055974,0.16141532,0.11096927,0.12578622,0.13797726,0.1845695,0.088007085,0.1991033,0.103322014,0.10965894,0.11048256,0.11593673,0.12873602,0.11384105,0.12256095,0.14180826,0.12328741,0.14854635,0.109410115,0.12342161,0.122213356,0.116199866,0.120862186,0.2452634,0.1435497,0.15852457,0.1910911,0.29655656,0.25372398,0.26035485,0.2080596,0.23821412,0.32931355,0.5140118,0.4738574,0.23435006,0.31054884,0.25759465,0.2875698,0.35047495,0
0.10634448,0.12755266,0.088029265,0.13566984,0.10860826,0.10231446,0.1164744,0.12292478,0.17591935,0.12553996,0.14070465,0.11353394,0.13309751,0.13676721,0.13690911,0.12352167,0.110725805,0.12230944,0.14809158,0.11562421,0.127419,0.12084931,0.16991629,0.12977342,0.14326566,0.10255644,0.12640552,0.13190393,0.14589122,0.1714976,0.13783044,0.12907887,0.11965319,0.09584363,0.12193061,0.12974247,0.10895574,0.112701684,0.11558874,0.13564405,0.12668921,0.13417765,0.10678384,0.13823946,0.16203554,0.12380294,0.13880941,0.16344611,0.15585393,0.14991839,0.18613034,0.16243991,0.13246931,0.1717091,0.17119233,0.14408424,0.13971095,0.11055533,0.14681453,0.12065241,0.194047,0.16665833,0.08708223,0.13144095,0.115379356,0.120628856,0.17186773,0.119524196,0.10804831,0.10046237,0.11481271,0.15203618,0.12391831,0.095061615,0.106725544,0.13914241,0.13827683,0.096677564,0.109401986,0.11829571,0.12932701,0.13052416,0.1475386,0.13089289,0.16794378,0.13888709,0.1367257,0.13659005,0.18146966,0.11560011,0.18363677,0.092387825,0.11143081,0.13019618,0.118163,0.12730286,0.10667491,0.12510896,0.12566683,0.120104924,0.15462351,0.08788508,0.13654037,0.09375755,0.09357921,0.13431486,0.25938994,0.13835183,0.18315081,0.20296198,0.26480532,0.2425852,0.21300325,0.20036606,0.21762513,0.29231226,0.5003501,0.47199664,0.19496088,0.309919,0.254627,0.2796646,0.3399167,0
0.14970581,0.13536078,0.10064092,0.14136909,0.16183363,0.12577668,0.09586967,0.120768264,0.14849198,0.110584535,0.1190931,0.12445277,0.13865992,0.10126127,0.12866369,0.12365769,0.101762086,0.09546319,0.13946761,0.1118385,0.10018051,0.119590245,0.14042027,0.08758254,0.15038016,0.11749627,0.12355941,0.13496985,0.13240974,0.13598001,0.109216705,0.118274204,0.14276496,0.14797558,0.12514803,0.11612994,0.10020715,0.09767608,0.11844523,0.1272827,0.11274855,0.11960517,0.11932406,0.11150604,0.16912374,0.12958275,0.13956167,0.13240756,0.14658546,0.12371336,0.15683727,0.15168767,0.13774182,0.14283359,0.11279133,0.11977895,0.12123836,0.12918375,0.14475691,0.1295196,0.14328685,0.14370693,0.12154049,0.12287494,0.17463644,0.13540018,0.17223635,0.118158355,0.1264022,0.12763618,0.114501365,0.13750207,0.113207415,0.1289956,0.13074934,0.13807335,0.13222262,0.097243555,0.08896883,0.11968177,0.1567079,0.12805155,0.13768324,0.12795153,0.15650775,0.123645,0.13691573,0.13967787,0.1785522,0.10373611,0.19230144,0.11076929,0.1395508,0.083887465,0.11999669,0.121455826,0.12923312,0.115873896,0.13380824,0.13185869,0.13871941,0.12559102,0.13732335,0.12576763,0.11665303,0.13239372,0.2353812,0.13558877,0.15302534,0.1606431,0.3224576,0.23309176,0.2539099,0.21922626,0.2809586,0.3188365,0.5713844,0.5339638,0.20250736,0.33289918,0.27335986,0.2706516,0.38943776,0
0.12048418,0.11195166,0.08916624,0.13880356,0.13882579,0.11659071,0.12358964,0.15034051,0.17812353,0.13136406,0.14951032,0.13099708,0.15169664,0.13451007,0.16059104,0.12181969,0.12025846,0.109392315,0.14772317,0.14008547,0.12920485,0.1428328,0.17980152,0.11278925,0.15270834,0.1442094,0.13949698,0.14712495,0.15908018,0.14433831,0.13373896,0.14522803,0.14341447,0.13008918,0.14477491,0.14223604,0.12809499,0.10150809,0.15343842,0.14850165,0.15664056,0.1351866,0.14268401,0.1289512,0.1839454,0.1568005,0.13333198,0.1848854,0.17239788,0.17497708,0.2408062,0.1853758,0.15566868,0.17159203,0.13703285,0.14154176,0.11638083,0.14979821,0.17714748,0.15797278,0.16561529,0.15751106,0.11854213,0.13639377,0.20517203,0.12321893,0.20448817,0.13830425,0.15187506,0.15910992,0.117778115,0.16260603,0.14220612,0.13236442,0.111325316,0.17923605,0.1422009,0.11396244,0.11931276,0.10953442,0.14208086,0.13743958,0.16807726,0.15406775,0.20316657,0.13787971,0.14621249,0.13897778,0.19839785,0.09964536,0.22934587,0.09887926,0.11872486,0.12721555,0.11042665,0.11730493,0.12489119,0.13462539,0.13858666,0.15399244,0.18261327,0.105605036,0.15678142,0.111357994,0.14472513,0.14787383,0.27339736,0.15029314,0.18292841,0.21785694,0.32364753,0.26821294,0.27083117,0.23306975,0.24136204,0.32416433,0.5140345,0.47732183,0.25332978,0.32360673,0.28551516,0.3071549,0.36063677,0
0.110166185,0.11866363,0.0867007,0.11043857,0.1149303,0.11091506,0.12044675,0.121085,0.15554689,0.11688176,0.13673924,0.1252892,0.12851885,0.1360628,0.12690112,0.10512202,0.11453677,0.12111575,0.13618726,0.12131532,0.12696786,0.12496585,0.15094791,0.120177254,0.13872649,0.12136137,0.13277896,0.11614644,0.123694934,0.13491935,0.10445554,0.11349248,0.112868235,0.10960991,0.13483332,0.13338289,0.11069794,0.10316641,0.12468851,0.13195942,0.10008599,0.11863818,0.114847586,0.107046425,0.18477172,0.1314865,0.13821901,0.14469546,0.14584151,0.15060827,0.16133982,0.16506363,0.14117764,0.14961383,0.1656784,0.13077675,0.13135666,0.14579487,0.16267395,0.1396851,0.21021555,0.15092374,0.09579402,0.11268848,0.12559262,0.10700988,0.13893664,0.12817532,0.11516698,0.1280738,0.11581446,0.13800412,0.10255487,0.109230734,0.0895822,0.13287655,0.11763164,0.11315202,0.10428819,0.1163366,0.107964195,0.115400836,0.15209544,0.13491791,0.15238857,0.121793,0.12800983,0.15267123,0.21255164,0.090458624,0.18855038,0.09872408,0.10710116,0.12753683,0.11164261,0.10823171,0.10557148,0.12251088,0.116134346,0.1251205,0.15093246,0.09793656,0.12951253,0.0934895,0.10603846,0.119425036,0.19874348,0.14766994,0.16378768,0.19828963,0.3244542,0.24358329,0.24774916,0.20739494,0.24224024,0.30524477,0.5194929,0.48471633,0.22834381,0.32015517,0.28058878,0.28932133,0.34765103,0
0.09707753,0.097712465,0.08375905,0.11315659,0.12154,0.104249775,0.098858565,0.1153239,0.1337305,0.10719188,0.120691516,0.10860936,0.13215402,0.12283009,0.12531021,0.13342252,0.11407846,0.11875169,0.12454813,0.11392198,0.109624885,0.12964556,0.14223213,0.122198135,0.14839262,0.11623762,0.1269936,0.13666552,0.12414321,0.11623354,0.13337049,0.13658254,0.101113334,0.11258467,0.13475454,0.13029744,0.11337737,0.10819494,0.13111623,0.14792806,0.13782501,0.114668146,0.11513039,0.11394436,0.15421033,0.13656515,0.12988052,0.15954454,0.16281033,0.12695155,0.17066039,0.16069433,0.13944769,0.14887597,0.1387529,0.122001655,0.17021412,0.1554167,0.17206796,0.12844847,0.13323574,0.14304574,0.09674894,0.12223589,0.1792744,0.09090165,0.17609595,0.115045056,0.096150845,0.12100321,0.098041624,0.1431368,0.11327948,0.1053049,0.09258342,0.1287889,0.12402583,0.10359643,0.10430114,0.10583675,0.10947486,0.122504786,0.15311243,0.12920871,0.1658822,0.12897931,0.14246812,0.13661337,0.18043259,0.09070639,0.19032697,0.09337631,0.104242675,0.110914394,0.12393437,0.09790663,0.12259675,0.1290854,0.10125124,0.12894027,0.14274539,0.09951625,0.14536886,0.0955056,0.12408573,0.13518885,0.26837754,0.13913189,0.17109929,0.21803275,0.32129824,0.24994498,0.25364077,0.1930797,0.20012939,0.3446095,0.4928189,0.47897527,0.22373453,0.3199813,0.29277918,0.30641338,0.3543561,0
0.114978805,0.1073934,0.09119131,0.12282944,0.139315,0.1200319,0.1078087,0.11998799,0.14334527,0.0890325,0.12627228,0.115126945,0.108591035,0.11066792,0.12015063,0.12294477,0.10890181,0.11197028,0.117512204,0.12192661,0.124729134,0.11947383,0.12841447,0.12457043,0.11602352,0.10869503,0.11723417,0.12550084,0.11038494,0.114764035,0.12675934,0.11362761,0.12591124,0.12845844,0.12794186,0.11716281,0.104281,0.10893853,0.12042051,0.13015021,0.123843394,0.112893105,0.101383835,0.10675085,0.14221734,0.13267742,0.124499686,0.12607633,0.14987545,0.12854293,0.1397456,0.15122297,0.12824543,0.1424175,0.1304006,0.10871484,0.12637979,0.117885076,0.13816747,0.13502617,0.11988792,0.13419375,0.11859717,0.11142116,0.13348049,0.118236646,0.13842785,0.11906942,0.10175995,0.12771662,0.11721341,0.12388331,0.123818815,0.12902372,0.11464704,0.13934219,0.114919946,0.10000867,0.10112124,0.11817742,0.11177966,0.10284909,0.13682257,0.10053923,0.14441067,0.10798075,0.101848826,0.13115583,0.16712603,0.10564988,0.1998103,0.11350569,0.1249449,0.116233245,0.11633999,0.10924025,0.10808561,0.122359015,0.14157571,0.13384342,0.13810089,0.099131,0.1406763,0.10796643,0.118107475,0.105640225,0.26676342,0.108773686,0.1386269,0.16259062,0.23239563,0.24588473,0.19366752,0.16249888,0.18139507,0.31860673,0.47558302,0.4621792,0.22328824,0.29492116,0.25987676,0.2820583,0.33026028,1
0.11808818,0.110324875,0.09407129,0.1018677,0.11969732,0.12373789,0.119763516,0.123348504,0.14500889,0.12000292,0.109511904,0.111994855,0.12252574,0.11968698,0.13942136,0.13254781,0.11810679,0.11654494,0.13288078,0.14057238,0.13187636,0.12431751,0.14911489,0.11506458,0.14455606,0.13486977,0.1254783,0.13950543,0.09535358,0.10032999,0.14714225,0.11728679,0.11514283,0.11057362,0.12609318,0.14229201,0.124230996,0.111371145,0.12624107,0.14259942,0.13257536,0.12854563,0.12083482,0.119509645,0.1815072,0.12851216,0.13144371,0.14921108,0.12718995,0.14993647,0.17161204,0.15313298,0.14671601,0.15938795,0.15360115,0.1469793,0.13051973,0.14612237,0.1630822,0.14253733,0.1385543,0.16789046,0.08854582,0.10830157,0.14472361,0.104720354,0.13744342,0.11886999,0.10824364,0.13230193,0.122514404,0.14599842,0.12499131,0.110805035,0.09250476,0.14123118,0.13200766,0.105464414,0.117009155,0.10752172,0.11656322,0.14818661,0.1747084,0.14700994,0.1757753,0.12898652,0.14858201,0.14377938,0.21995717,0.1273759,0.19318871,0.12501895,0.12986058,0.14808832,0.14415611,0.123689316,0.123467736,0.12606353,0.12929729,0.13553293,0.15410492,0.11471577,0.13854744,0.10926785,0.11282255,0.15553628,0.25070983,0.14001034,0.16204275,0.21511969,0.28059885,0.2637268,0.26729032,0.20963275,0.2207106,0.30657542,0.49054444,0.46894202,0.27885875,0.3050398,0.28290388,0.33097893,0.31247318,0
0.12012197,0.11694199,0.09643739,0.12678906,0.14354831,0.10578212,0.110689335,0.11567589,0.13378266,0.10629907,0.118976146,0.12800685,0.12090411,0.11244499,0.13679229,0.1315254,0.11550535,0.10967866,0.14970225,0.11558159,0.12664989,0.123348475,0.14252874,0.11587898,0.13994034,0.11057745,0.12601504,0.11176237,0.11850619,0.15324079,0.11865643,0.12276816,0.11840277,0.117552005,0.10921775,0.11778054,0.10757561,0.09954801,0.10656184,0.12681295,0.11100012,0.10985347,0.10706228,0.111095645,0.17723575,0.11769358,0.13022973,0.14936787,0.14168455,0.11902579,0.16383974,0.14363632,0.13288629,0.16273446,0.15971911,0.13567087,0.14001852,0.1509097,0.14007396,0.13671526,0.16019155,0.14071478,0.09871727,0.116988786,0.12304969,0.108815,0.15822464,0.13392884,0.106933214,0.10915565,0.10651237,0.13870808,0.117219746,0.107646674,0.09909524,0.17204845,0.116875514,0.09690679,0.1075058,0.115903445,0.12931265,0.13495463,0.14592795,0.13171579,0.15984878,0.13653767,0.13897625,0.1323726,0.22428568,0.10260679,0.18680671,0.101317845,0.11125891,0.12047545,0.10790225,0.10722158,0.10547641,0.116746135,0.12639742,0.13811404,0.1421521,0.09318684,0.1301106,0.08898416,0.120513774,0.13112074,0.22435984,0.14515188,0.16261,0.20276278,0.30198237,0.24131489,0.23339646,0.21264234,0.20055255,0.31884763,0.4767906,0.44075033,0.25111052,0.2967825,0.2520566,0.29636472,0.3243346,0
0.12191345,0.13189556,0.10096219,0.13640063,0.14850305,0.117178336,0.11349731,0.119598694,0.16868544,0.11372962,0.1338693,0.1264798,0.13479659,0.12007652,0.14551207,0.13236001,0.1257077,0.12447114,0.16152261,0.13570161,0.1280251,0.13034353,0.15453264,0.1186305,0.15241778,0.120874204,0.13691376,0.12976365,0.124943085,0.15588513,0.12684137,0.14412329,0.12430133,0.13194644,0.12450101,0.13217512,0.11614702,0.10291632,0.13166925,0.1438589,0.13919294,0.13263425,0.13825239,0.13407078,0.21831378,0.14538486,0.12909937,0.16978613,0.1653733,0.15137655,0.17866586,0.16523845,0.16321704,0.17060396,0.16228883,0.18270744,0.14078702,0.16366161,0.16946061,0.1458891,0.14480054,0.15548179,0.11474563,0.13251992,0.14821997,0.1460818,0.16598307,0.13753538,0.14115508,0.14101659,0.12433932,0.14276463,0.14373817,0.12864807,0.11891785,0.15708292,0.1339149,0.10413492,0.11234827,0.11499118,0.13462701,0.15198651,0.15350164,0.14296106,0.18222573,0.12988074,0.1339691,0.14394833,0.24707733,0.10503994,0.21750621,0.11038231,0.12095873,0.13948444,0.124862306,0.11207914,0.12009391,0.13669622,0.12003787,0.13417532,0.15680498,0.12375186,0.16700974,0.117101155,0.12928958,0.12851322,0.25420594,0.15298957,0.17758673,0.22223046,0.34693334,0.2595392,0.2841759,0.23388425,0.22813614,0.3393,0.5341959,0.49744934,0.24230634,0.31192893,0.28147778,0.2960422,0.35741183,0
