"A8m","A8dl","A9l","A6dl","A6m","A9m","A10m","A9/46d","IFJ","A46","A9/46v","A8vl","A6vl","A10l","A44d","IFS","A45c","A45r","A44op","A44v","A14m","A12/47o","A11l","A11m","A13","A12/47l","A4hf","A6cdl","A4ul","A4t","A4tl","A6cvl","A1/2/3ll","A4ll","A38m","A41/42","TE1.0/TE1.2","A22c","A38l","A22r","A21c","A21r","A37dl","aSTS","A20iv","A37elv","A20r","A20il","A37vl","A20cl","A20cv","A20rv","A37mv","A37lv","A35/36r","A35/36c","TL","A28/34","TI","TH","rpSTS","cpSTS","A7r","A7c","A5l","A7pc","A7ip","A39c","A39rd","A40rd","A40c","A39rv","A40rv","A7m","A5m","dmPOS","A31","A1/2/3ulhf","A1/2/3tonIa","A2","A1/2/3tru","G","vIa","dIa","vId/vIg","dIg","dId","A23d","A24rv","A32p","A23v","A24cd","A23c","A32sg","cLinG","rCunG","cCunG","rLinG","vmPOS","mOccG","V5/MT+","OPC","iOccG","msOccG","lsOccG","mAmyg","lAmyg","rHipp","cHipp","vCa","GP","NAC","vmPu","dCa","dlPu","mPFtha","mPMtha","Stha","rTtha","PPtha","Otha","cTtha","lPFtha","Label"
0.0012692235,0.0013022298,0.0015792804,0.0015167802,0.0012403348,0.001139288,0.0011562691,0.001217782,0.0011030871,0.0011424744,0.0011641745,0.0013471976,0.0014168291,0.0010203457,0.0011575922,0.0011261879,0.0012937894,0.0011343587,0.0010495419,0.0012747858,0.0009473826,0.0010637495,0.00097266084,0.00095781963,0.0012202209,0.001044571,0.0011024533,0.0011622999,0.0012596644,0.0014937584,0.0012047148,0.0012030165,0.0012588407,0.0011868186,0.0011669669,0.0010549234,0.0014119429,0.0010911153,0.0013323802,0.0010033714,0.0010216269,0.0010663777,0.0009849939,0.001099927,0.00088038854,0.00088218367,0.0009994422,0.00087839714,0.000902228,0.0009901428,0.00088018266,0.00088622875,0.0008538424,0.0009094574,0.0009654319,0.0010188424,0.00084497296,0.0013346776,0.00091046776,0.0012537196,0.000965128,0.00090117165,0.0015676158,0.0012701788,0.0010924991,0.0013794467,0.0011289839,0.00097300514,0.0012513932,0.0012629539,0.0011257825,0.00096610864,0.0010881114,0.0012580303,0.0013673613,0.0010056393,0.0009270416,0.0012228829,0.001174446,0.001292513,0.0014520786,0.0011724241,0.0012491167,0.0010333301,0.0012059449,0.0011808045,0.0010988303,0.0009355548,0.000989599,0.0009998933,0.0010768531,0.001079246,0.0010665363,0.000987213,0.00088277773,0.00096206664,0.00097637984,0.00091080274,0.0010362818,0.00087335747,0.0008569112,0.0008296868,0.0008073235,0.0011404159,0.0010248048,0.0011962189,0.00081770134,0.0011922318,0.001071525,0.0010944011,0.00071583607,0.00079712796,0.0006860884,0.0012467811,0.00071878504,0.00076448143,0.0007170226,0.00070730917,0.0012392192,0.00078265916,0.0008556364,0.0009459985,0.0007320399,0
0.0013942447,0.0013112465,0.0015498662,0.0013579096,0.0012788023,0.0013458054,0.0013583828,0.0013482263,0.0011598293,0.0014139531,0.0011876202,0.0013113756,0.0013589592,0.0013369761,0.0012144425,0.0012539993,0.0014189263,0.0012295602,0.0010795994,0.0013286123,0.0011265156,0.0011961546,0.0010905229,0.0014900536,0.0013150283,0.0012278856,0.001210815,0.0011944176,0.0011938787,0.0011384048,0.0013272163,0.0012651802,0.0012350989,0.0012348784,0.0012110533,0.001137166,0.0014122283,0.0012047789,0.0012614285,0.001137923,0.0010391492,0.0010289178,0.0010530695,0.0010466276,0.0008634437,0.0009028241,0.0009731775,0.0009350865,0.0009324212,0.0009636765,0.0008743547,0.00091229833,0.0008874675,0.000911177,0.0011068633,0.0011198815,0.0008580571,0.0015752427,0.0012711348,0.0014266327,0.0008655686,0.00093983527,0.0012567885,0.0012200081,0.0012331057,0.001157358,0.0010686337,0.0010057583,0.0011790555,0.0013285049,0.0012562074,0.0011089607,0.0012717699,0.0011610917,0.0012898355,0.0011539161,0.0009095582,0.0014747456,0.0013356338,0.0012815311,0.0012650555,0.0012272692,0.0010847094,0.0010721443,0.0011401676,0.0011644321,0.0010762134,0.0010210504,0.0010255305,0.0012643607,0.0012829754,0.0011064654,0.001127072,0.0011278526,0.0010113069,0.001119637,0.0010636717,0.0010396827,0.00153464,0.0010532087,0.0009237337,0.0009444352,0.0009089855,0.0013574875,0.0011045958,0.0012392757,0.000924023,0.0014022391,0.0015286958,0.001496617,0.00068339973,0.00085624756,0.0006734512,0.0017657662,0.00069815153,0.00078479975,0.0007061028,0.00070216844,0.0017541891,0.0007745397,0.0011674345,0.0015008195,0.0007403075,0
0.0014477199,0.0013414931,0.0017362342,0.0013922139,0.0013464328,0.0012826707,0.0013239338,0.0013141345,0.0011673108,0.001420803,0.0012349642,0.0013830804,0.001332007,0.0012466102,0.0012260282,0.001296054,0.0013205959,0.0012815694,0.0011170228,0.0014086002,0.0010770016,0.0010741315,0.00094668404,0.0011031915,0.001218076,0.0011436788,0.0011496412,0.0012364934,0.0012664889,0.0014616688,0.0012771371,0.0013007727,0.0011911349,0.0012165512,0.0011848457,0.0010355012,0.0013667912,0.001203886,0.0013123213,0.000962313,0.0010147257,0.0010907274,0.0010120969,0.0011488094,0.00082457805,0.0010898446,0.0009630622,0.00095683016,0.00094796665,0.0009835614,0.00092805986,0.00092830934,0.0009122282,0.0009270641,0.001074347,0.0011246578,0.00087205815,0.0015213576,0.0011827955,0.0012640327,0.0009725805,0.0009288854,0.0014574581,0.0012687963,0.0011934019,0.0014279158,0.001318312,0.001025678,0.0011026183,0.0012557685,0.001171682,0.001018705,0.0011648388,0.0012313427,0.0013327808,0.0010016058,0.00093652215,0.0014043723,0.0012174008,0.0012547928,0.0014076396,0.0012089623,0.0012479008,0.0011354178,0.0012455087,0.0011762582,0.0010368326,0.0009098811,0.0010016748,0.0013474966,0.0010836793,0.0014004725,0.0011021384,0.0011772111,0.001163563,0.0010215478,0.0011310243,0.0010693957,0.0010344727,0.00091694156,0.000909248,0.00077358034,0.0009942211,0.001137361,0.0011213188,0.0013758484,0.00082964567,0.0012383453,0.0011300711,0.0012137344,0.0007069822,0.00083015824,0.0007097609,0.0013264752,0.0007368808,0.00078725617,0.0006997943,0.0006936687,0.0014379368,0.00081503764,0.0010340585,0.0010480597,0.00073224836,0
0.0016537481,0.001496151,0.0016660645,0.0014950982,0.0015324376,0.001471457,0.0011808516,0.0012299861,0.0011023798,0.0012468202,0.0010775905,0.0015076556,0.001515901,0.001055091,0.0009762923,0.0011035737,0.0013225988,0.001166367,0.0009381177,0.0013017077,0.0009636297,0.001312332,0.0010322293,0.00096804893,0.0014049505,0.0013319473,0.0011709355,0.0012596655,0.0012368895,0.0013162926,0.0011319761,0.0011230583,0.0013401101,0.0016684241,0.0013497598,0.0010335315,0.0012431778,0.0012174362,0.001496353,0.0010314344,0.0010336002,0.0010074389,0.0010670392,0.0009755118,0.0008463739,0.0010865242,0.0009022848,0.00082833064,0.0008744976,0.0008851529,0.0008473662,0.000852827,0.0009289567,0.0009059028,0.0009733346,0.0010357251,0.0008180911,0.0015047899,0.0011325723,0.0012298401,0.0007928401,0.0008059276,0.0018787179,0.0014517334,0.0014060012,0.0017198386,0.0012647166,0.0011760048,0.0014628911,0.0014063368,0.0012595791,0.00096660695,0.0010524583,0.0016116599,0.0014747065,0.0010448373,0.0010672988,0.0014322762,0.0011564596,0.0012988109,0.0014388904,0.0010694191,0.0012913995,0.000993961,0.0011042407,0.0010092562,0.0009639724,0.001064904,0.0010693275,0.001240843,0.0010074037,0.0014693786,0.0012306595,0.0010200391,0.0011900549,0.0010795438,0.0011842995,0.0010298579,0.0010127275,0.0009447008,0.0008881795,0.0007445286,0.00090192055,0.0014565372,0.0013757284,0.0012891975,0.0008488753,0.0012989249,0.0011267471,0.0010339655,0.0007772653,0.00083191425,0.0007459128,0.0011975885,0.0007220576,0.0008028613,0.0007076628,0.00070507085,0.001691136,0.0008034248,0.001011105,0.0009937899,0.000743448,0
0.0012949579,0.001419253,0.0015746781,0.001319306,0.0012825725,0.0012107923,0.0012369019,0.0011496812,0.0010440127,0.0012444993,0.0010768056,0.0012232097,0.0011963283,0.0011449183,0.00094953814,0.001097143,0.0012704112,0.001278092,0.00093723775,0.001143387,0.000986248,0.0010769048,0.0010264894,0.001074392,0.0009903833,0.0010125231,0.0011095811,0.0011674685,0.0012303669,0.0014983951,0.0011655279,0.001062067,0.0012324307,0.0011900348,0.0010325632,0.00097566954,0.0012126397,0.0012990227,0.0011894495,0.00094303046,0.0009988926,0.0009515658,0.0010145274,0.0009911713,0.0008115278,0.0010623223,0.0009380831,0.00083310745,0.0008906594,0.00086439075,0.0007493915,0.0008717418,0.0009194631,0.00085867883,0.00096008385,0.0010950939,0.0008592131,0.0015815179,0.001023977,0.0012762868,0.00083868875,0.0008443622,0.0013746801,0.0012213528,0.001141667,0.0015304693,0.0011224685,0.0010522911,0.0011866596,0.0011026502,0.0012568397,0.00093959586,0.0009455998,0.0011983034,0.0014314388,0.0009314279,0.0009363916,0.001350083,0.0011102096,0.0013715378,0.0016097454,0.0010744072,0.0010065109,0.0009028973,0.00096948806,0.0009854579,0.000965721,0.00092663884,0.00092684565,0.0011663006,0.0009411424,0.001211194,0.0011084668,0.0009594823,0.0013443962,0.0010970741,0.0011185736,0.0011993694,0.0009770466,0.00095761754,0.0008546335,0.0010549574,0.0009306779,0.0014221522,0.0011470343,0.0010326728,0.00085459434,0.0011415585,0.001170685,0.000941739,0.0006955538,0.0007798233,0.00069174083,0.0011465902,0.000728164,0.00075863634,0.00072108087,0.0007086193,0.0012570609,0.0007749833,0.0009504695,0.0009856017,0.0007326302,0
0.0015477665,0.0013835463,0.0016948049,0.0015269384,0.0014943514,0.001380697,0.0012095547,0.0012718261,0.0010691433,0.0012462776,0.0011327226,0.0013249597,0.0014006213,0.0010238371,0.0010913267,0.0012472802,0.0013102511,0.0011231774,0.0009747318,0.0012853051,0.0010003232,0.0011167161,0.000972949,0.0010351796,0.0013376065,0.0011038422,0.0012169892,0.0013305336,0.0013871582,0.0015125837,0.00139151,0.0013228325,0.0014063915,0.0013405504,0.0013036957,0.0010203717,0.0013693045,0.0013168162,0.0013713848,0.0010839466,0.0011859641,0.0010640171,0.0011902142,0.0011609879,0.00084161526,0.0012721247,0.00091988686,0.0008832464,0.0010082457,0.0009741239,0.00093785406,0.00085981196,0.0009506561,0.0010368575,0.0009006059,0.0011511298,0.00082037825,0.0013680846,0.0011866417,0.0013721483,0.0007987855,0.00094476074,0.0018549634,0.0016550143,0.0015000148,0.0016960973,0.0013908587,0.0013017824,0.0015659155,0.00134273,0.0013949621,0.0011513665,0.0013291172,0.0016348333,0.0018139652,0.0010611177,0.0011046714,0.0013620883,0.0013125055,0.0014287039,0.0017715803,0.0011706832,0.0012634266,0.0009956383,0.0011196971,0.0010239288,0.0010070964,0.0009952794,0.00094739767,0.0013023262,0.001087388,0.0013710393,0.0011917026,0.0010585579,0.0013311633,0.0011230767,0.0011893659,0.0010746175,0.0010433331,0.0011712124,0.00092800014,0.0010410042,0.0010371272,0.001664243,0.0014026224,0.0013016362,0.00080099836,0.001129682,0.0010829531,0.0010846183,0.0007125193,0.0008091552,0.0007306237,0.0012912634,0.0007195625,0.000799671,0.00071078626,0.0006970549,0.0015121566,0.0007785436,0.001022588,0.0010619649,0.0007378198,0
0.0016616064,0.0015406469,0.0017756266,0.0015680144,0.0014958509,0.0014692742,0.0014098474,0.0013878577,0.0012059631,0.0013749612,0.0012442456,0.0015086756,0.0014110919,0.0012730483,0.0011045176,0.001128268,0.0013048699,0.0013586454,0.0010537233,0.0012779223,0.0011478995,0.0011689309,0.0010327947,0.0010895617,0.0011798295,0.001159032,0.001215499,0.0013033001,0.0013802943,0.0016786456,0.0012120059,0.0012164924,0.001438841,0.001475344,0.0011475566,0.0010961053,0.0012933322,0.0013217815,0.0012622863,0.0009779024,0.0012078627,0.001068691,0.001152766,0.0010605067,0.0009593996,0.001160957,0.0009618149,0.00091400347,0.0009785822,0.0010466928,0.0008842059,0.00091002666,0.0009950167,0.0010200471,0.0010095971,0.0010515252,0.0008115269,0.0011373385,0.0010057467,0.0012573642,0.0009122143,0.00096098485,0.0017563335,0.0014533815,0.0012618038,0.0018194446,0.0012742754,0.0013879541,0.0017088752,0.0013572027,0.0014942811,0.0010845646,0.0011357382,0.0016390786,0.0017560403,0.0012440649,0.0011845871,0.0014862905,0.0011833322,0.0014288481,0.0016821468,0.0010641707,0.0011217996,0.001048729,0.0010468742,0.0009935709,0.00097572355,0.0011818067,0.0010013543,0.0014661025,0.0011131127,0.0015373402,0.0012642021,0.001275622,0.0010496516,0.0011948928,0.0011787788,0.0010428092,0.0012568783,0.0011367812,0.0009776796,0.0011785467,0.00090919354,0.0015401006,0.0012620676,0.001169096,0.00089720404,0.0011975882,0.0010794039,0.0009958862,0.0007545408,0.0007964808,0.00072309264,0.0012041298,0.00075580383,0.00079385244,0.0007258152,0.00072286965,0.0015810723,0.00081315637,0.0009417558,0.0009493819,0.00076582417,0
0.0014113819,0.0013799637,0.0017085896,0.0013455325,0.0012410767,0.0012782895,0.0014204445,0.0014201539,0.0012040086,0.0017084633,0.0013676126,0.0014276882,0.0013588876,0.0014324771,0.0012207528,0.0012405824,0.0014417616,0.0013796446,0.001289578,0.0013663269,0.0012342336,0.0013454268,0.0010866065,0.001221643,0.0015738177,0.001359923,0.0011664752,0.0011373983,0.0012525147,0.0012951095,0.0012157562,0.0012807187,0.001179875,0.0012181901,0.0015077783,0.0011971978,0.0016462891,0.0011556182,0.0016307639,0.0011281004,0.0011177763,0.0012038024,0.0011779176,0.0012044448,0.0009620254,0.0010325017,0.0010860738,0.0010444322,0.0009899901,0.0010467232,0.0010042333,0.0009862232,0.0010466409,0.0009788009,0.0011117717,0.0013716588,0.0010395962,0.0014645823,0.0012708484,0.0014121375,0.0010338244,0.0010007366,0.0012909636,0.0013573574,0.0011287803,0.0013036858,0.0011617787,0.0011043388,0.001366763,0.001158384,0.0011948432,0.0011272407,0.001184657,0.0013384167,0.0013131729,0.0011833882,0.0012026926,0.001300861,0.0012566049,0.0011813713,0.0013347388,0.001364804,0.0014672556,0.0013182419,0.0015058052,0.0012579869,0.0012617011,0.0011157703,0.0011500071,0.0013179375,0.0011071106,0.0013053311,0.0010903603,0.0012631378,0.0011555952,0.0011290546,0.0011395386,0.0011597708,0.0011012037,0.001059561,0.00096268253,0.0010335168,0.0009519872,0.0013374904,0.0011716755,0.0019547385,0.0010334594,0.0017695546,0.0014934345,0.0011219603,0.0009139059,0.0009187251,0.0008845255,0.0013052303,0.0010172221,0.00087784,0.00074657134,0.00073602854,0.0016056934,0.0009265314,0.0011557096,0.0011026594,0.0008206482,1
0.001705103,0.0016035129,0.0018259468,0.0015516185,0.0014086617,0.0015933901,0.0013855437,0.0014466768,0.0013324015,0.0013744397,0.0013423641,0.0015874158,0.0014794543,0.0012495259,0.0012914672,0.0011682737,0.0015565755,0.0013549417,0.0010293672,0.0014155305,0.0010810231,0.0012740307,0.001028325,0.001335856,0.0013094724,0.0012555062,0.0011864029,0.0013779893,0.0013441266,0.0014741954,0.0012839927,0.0013280852,0.0014637068,0.0013412944,0.0014714943,0.0011979801,0.0013996045,0.0012933785,0.0014930174,0.001091816,0.0011215465,0.0011350239,0.0010950033,0.0010825845,0.0008769393,0.0010561388,0.000970428,0.0009201955,0.00092149084,0.00097637856,0.00089602754,0.0009587782,0.0009718337,0.00091289525,0.0010524857,0.0011201826,0.0008488283,0.0015391104,0.0012388716,0.0015656862,0.0008742673,0.0009198602,0.0017097762,0.0014916986,0.0014085949,0.0016987324,0.00127677,0.0011152442,0.0014343597,0.0014536225,0.00130147,0.0009994182,0.0011114693,0.0016313981,0.0016758993,0.000997887,0.0011394297,0.0014839637,0.0012211819,0.0013473389,0.0016662969,0.0010736065,0.0012417812,0.0010612819,0.0011292535,0.0010134344,0.0010315677,0.0010901392,0.0010711412,0.0012844503,0.0011570402,0.0014000057,0.0012249195,0.0010505166,0.0010518618,0.0011110309,0.0011246237,0.0010276695,0.0011011114,0.0009943263,0.0009324487,0.0009981091,0.0009173466,0.0016729928,0.0011839491,0.0011810553,0.0008545397,0.0012480995,0.0010712933,0.001035391,0.0007167684,0.0008046577,0.0007233257,0.0012975383,0.00071979954,0.0008019253,0.00071973074,0.0007179571,0.001264176,0.00080294587,0.0009860663,0.001032127,0.00074669276,0
0.00144239,0.0013054195,0.0016066188,0.0013076216,0.0012247517,0.0013814658,0.0013779798,0.0012854695,0.0011108513,0.0013836791,0.0012319686,0.0013484083,0.0012817234,0.0012348494,0.0011346424,0.001143539,0.001324638,0.0012265185,0.0009577014,0.0012026425,0.0010276521,0.001135338,0.00094492786,0.0011647517,0.0010319646,0.0012112776,0.001132758,0.0012305166,0.0012836395,0.0013825991,0.0011652549,0.0012067839,0.0012451552,0.0012520308,0.0012675936,0.00093672157,0.0012505549,0.0010980145,0.0012909891,0.000969054,0.00095488725,0.00096826814,0.00093009777,0.0009783255,0.00079112867,0.0011020437,0.0009947958,0.000828161,0.00082958967,0.00090456754,0.0008725473,0.000879759,0.0008181328,0.00089186075,0.0010024667,0.00089827116,0.00076299795,0.0013537547,0.0010861668,0.0011660499,0.0008407656,0.00084645895,0.0014532616,0.0012522815,0.0011775406,0.0013043213,0.0011117228,0.0009845297,0.0010995102,0.0012168804,0.0011355949,0.000917926,0.0009672665,0.0012425305,0.0013593703,0.0009654717,0.0009759834,0.0013977784,0.0011550332,0.0012907209,0.0014460004,0.0009517622,0.0010627451,0.00093318766,0.001004089,0.0010294046,0.0009812784,0.0009039768,0.0008908551,0.00129681,0.0010019824,0.0012627013,0.0010814676,0.001020208,0.0009808986,0.001016081,0.001042569,0.00092802173,0.0009822411,0.0009298861,0.0008580991,0.00094179495,0.0008155506,0.0012247486,0.0010337272,0.001094415,0.0007830919,0.001049104,0.0009325911,0.0009529313,0.000698653,0.00075498596,0.0006774372,0.0012804134,0.00071549567,0.0007758293,0.0006947633,0.00071086595,0.0012757209,0.00080251455,0.0009696204,0.0010236222,0.00072263624,0
0.0014516795,0.0014267818,0.0017591282,0.0014738909,0.0014164856,0.0012499093,0.0011579337,0.0012919315,0.0011479851,0.001269794,0.001113745,0.0012673968,0.0013827208,0.001109407,0.0009988393,0.0010424701,0.001236388,0.0010189717,0.00094365224,0.0012562453,0.0009898839,0.0011422037,0.00090226886,0.0010118082,0.0012381522,0.0010517623,0.0010861296,0.0012288004,0.0013281996,0.0014877329,0.0011325988,0.0011722946,0.0012119048,0.0013821343,0.0014441052,0.00094023364,0.00124593,0.0010319105,0.0014123387,0.0010002736,0.0009479604,0.0010084084,0.0009433727,0.00091178523,0.00089290633,0.0010154285,0.000998774,0.00084965525,0.00083105406,0.00086661935,0.00081170717,0.00088930514,0.00091866596,0.0009241865,0.0008843644,0.0010631193,0.00080796186,0.00140544,0.0010320971,0.0012308658,0.00082419836,0.0008179322,0.0016164528,0.0014281863,0.001242878,0.001705673,0.001445784,0.0009771268,0.0012025196,0.0011688061,0.0010525079,0.00089250813,0.0009158427,0.0014324442,0.0014257242,0.0009462522,0.0010031653,0.001277778,0.0009914727,0.001178507,0.0017422771,0.0010127802,0.0011976352,0.000951137,0.0011131035,0.0009508512,0.00092119543,0.00090449426,0.0009096187,0.0009887704,0.00097382994,0.0010709044,0.0009797282,0.0009519967,0.0010056297,0.0009671562,0.000992143,0.0011685613,0.00094952504,0.0009360558,0.0008915312,0.00094027864,0.00087407586,0.0014631521,0.0012541113,0.0010722616,0.0007907659,0.001104957,0.0009783905,0.0008188649,0.00069454766,0.0007818901,0.00069772097,0.00095353706,0.0007033117,0.00077155995,0.0007090163,0.0007081054,0.0010866717,0.00077607733,0.0008633215,0.00084562047,0.00072458293,0
0.0016531701,0.0014371588,0.0015005193,0.0018078998,0.0017917462,0.0013890542,0.0013482359,0.0012963058,0.0010528117,0.0013899527,0.0011676739,0.0013778581,0.0014529283,0.0011782936,0.0010348448,0.0010763027,0.0013281606,0.0012741783,0.0009391543,0.0011906355,0.0010548925,0.0011491914,0.0010052084,0.0012207782,0.0011511003,0.0011436946,0.0011467146,0.0013296877,0.0014361287,0.0019578936,0.0011048729,0.0011115451,0.0010346152,0.0015029622,0.001115037,0.00090403314,0.0011828858,0.0010842863,0.0011875513,0.00093109393,0.0009889398,0.0010122713,0.001003687,0.000994611,0.00082116184,0.0010640019,0.0009962644,0.00086570164,0.0008877739,0.0008494515,0.00082905294,0.0009211496,0.00086996134,0.00088950276,0.0008920224,0.0011645688,0.0007754261,0.0016599427,0.0011265494,0.0013904226,0.00082086335,0.00077460636,0.0016933973,0.0013385856,0.0011759176,0.0014841383,0.0011917468,0.00089874124,0.0011975496,0.0011375258,0.0011479552,0.00087194954,0.0009516586,0.0013879227,0.0011730172,0.0009100754,0.0010201321,0.0012694909,0.0010250336,0.0012604186,0.001687491,0.00092513725,0.001085516,0.0009804589,0.0010003771,0.00087555987,0.0008914913,0.00092691806,0.00091638253,0.0012943271,0.0009741326,0.0014259017,0.0011253736,0.0010567267,0.0009203369,0.00095823075,0.00100103,0.0010017091,0.00091658963,0.00086601626,0.00080300885,0.00082616525,0.00077731843,0.0012290918,0.0010891833,0.0013089388,0.00084929366,0.0012105674,0.0009760688,0.0007787609,0.00070755644,0.0007666142,0.0007335685,0.00089070445,0.0007087108,0.0007394123,0.0007078686,0.000694098,0.0010525291,0.0007523636,0.0008232901,0.00082612626,0.0007208097,0
0.0019828063,0.0017646288,0.0018427331,0.0015906978,0.0018568367,0.0017861344,0.0015956712,0.0016705651,0.0016017188,0.0016286809,0.0016354724,0.0017630598,0.0017863121,0.0015211939,0.0013638244,0.0015919706,0.0016047655,0.0016518468,0.0014013185,0.001468821,0.001300804,0.0014755814,0.0011894897,0.0013056323,0.0018850183,0.0014344561,0.0015206176,0.0017261006,0.0016816065,0.001528678,0.0014943168,0.0016076633,0.0016664098,0.0017714541,0.0014802166,0.0013729119,0.0016295833,0.0013311533,0.0015254753,0.0011426768,0.0011332356,0.001391498,0.0014303259,0.001430244,0.0011775277,0.0012599073,0.0012427345,0.0013504751,0.0013499971,0.0011998608,0.0011268139,0.0011316864,0.0011518463,0.0011629561,0.0013775093,0.0013531114,0.0009660752,0.0017715447,0.0013597319,0.0014825015,0.0010810503,0.0012105022,0.0018850312,0.0016995886,0.0015280128,0.0017776963,0.0019760109,0.0014854161,0.0017238299,0.0015209321,0.0014819483,0.0014319596,0.0014448656,0.0017903926,0.0018122679,0.0014610024,0.001393022,0.0018474496,0.0015955478,0.0018464143,0.0017265974,0.0016484918,0.0014322979,0.001342409,0.001459717,0.0014973069,0.0013894736,0.0014109659,0.0015201414,0.0017910482,0.0011635975,0.0022547094,0.0019377986,0.0013610706,0.0012858323,0.0013860526,0.0012771228,0.0011694937,0.0015134562,0.0014049759,0.0012112667,0.0014521808,0.0010792541,0.0016242577,0.0016750487,0.0016540911,0.0010091774,0.0017561592,0.0018845632,0.001463572,0.0011038734,0.0010442274,0.0010657243,0.0015764114,0.0011473153,0.00091522577,0.0007821522,0.00080238906,0.0020579707,0.0009578506,0.001337697,0.0011178086,0.00082800735,0
0.0017527296,0.00142127,0.0014639825,0.0014224651,0.0013778053,0.0015647882,0.001622347,0.0014319656,0.00135378,0.0014430931,0.0013537232,0.0015236976,0.0014540092,0.0014712018,0.0014408597,0.0013978161,0.0015299055,0.0014721537,0.0013729889,0.0015758938,0.0013235917,0.001542195,0.001257428,0.0013852738,0.0015383523,0.0015158049,0.0013829769,0.0013628544,0.0012980087,0.0013801552,0.0014973326,0.0015034375,0.0010896269,0.0012173357,0.0015279913,0.0013654741,0.0018979907,0.0014142966,0.0019722045,0.0012340938,0.0011139072,0.0010872858,0.0012050073,0.0012877919,0.0009830886,0.0011403561,0.0010633179,0.0010408767,0.0009905833,0.0010200278,0.0009590019,0.0010090447,0.0009519514,0.00108196,0.0012451204,0.0014446577,0.0009917323,0.0016181135,0.0009716273,0.0016454062,0.0010679894,0.0011106575,0.0014646292,0.0014199201,0.001306588,0.00141028,0.0013556929,0.0010601389,0.001229431,0.0015115,0.0013655127,0.0011694183,0.0014940165,0.0011582912,0.0012032541,0.0012363356,0.00094495143,0.0014800765,0.0013828955,0.0013963141,0.0014656292,0.0015773191,0.0016453236,0.0014417003,0.0016750998,0.0014209109,0.001526363,0.000980641,0.0015119272,0.0015993643,0.0011225644,0.001429494,0.0010707694,0.0015458978,0.0010566612,0.0011809344,0.0009941083,0.0011363705,0.0015140417,0.00095101615,0.0010703801,0.00077337463,0.0009918507,0.001069031,0.0011616508,0.0017560775,0.00096257986,0.0015622807,0.0018045134,0.0020847635,0.00073620636,0.0010576706,0.0007612449,0.0023377042,0.0007666424,0.0008979282,0.0007456487,0.00074174086,0.0019533313,0.0009316726,0.0013899185,0.0015962672,0.0007863754,0
0.0013316309,0.0015074147,0.001580916,0.0015158906,0.0012880736,0.0011035457,0.0010247844,0.0013127632,0.001243145,0.001406496,0.0012597546,0.0014255543,0.0015279772,0.0011242556,0.0011286994,0.0012141976,0.0013602461,0.0012321513,0.001005647,0.0013850066,0.0010005163,0.0011806723,0.0009940187,0.0011859763,0.0015133796,0.0010610679,0.0012904756,0.0013560054,0.0014636508,0.0016997268,0.0013081938,0.0013901427,0.0012998005,0.0013871939,0.0011519317,0.0010706015,0.0014009329,0.0011752262,0.00130613,0.0010070297,0.0010733984,0.0011569015,0.0012059397,0.0011208561,0.00087952364,0.0010583476,0.0009503688,0.00092502835,0.0010151011,0.0009857496,0.0008122381,0.000915172,0.00093544467,0.0008951014,0.0010399506,0.0010457804,0.00079549814,0.001480484,0.001171894,0.0013359202,0.00087904197,0.0010100122,0.0016454856,0.0015436816,0.0012507145,0.0017130112,0.0013312183,0.0013360356,0.0014440636,0.001390229,0.001409806,0.0010606506,0.0011455825,0.0013211282,0.0014705247,0.0009906495,0.0010152786,0.0013854255,0.0012534742,0.0013945816,0.0017647224,0.0011463608,0.0012315946,0.000991829,0.0011163808,0.0011031381,0.0010934067,0.0009963991,0.0010360725,0.001086337,0.0009389955,0.0011201336,0.0010893339,0.0010797055,0.0011056263,0.0010661829,0.0010901017,0.0009958749,0.0010409699,0.0011927604,0.00091862073,0.0009978402,0.0010021251,0.0014120685,0.0013685971,0.0011523945,0.00086715375,0.0012717679,0.0011400197,0.0009617937,0.0007158426,0.0008093918,0.000725993,0.001147482,0.00074719003,0.00078082224,0.0007366783,0.000716551,0.0014099757,0.0007764325,0.0008989632,0.0009140992,0.0007634483,0
